cellID,lon,lat,Dec,Evg,Mxd,Opn,Oth,WP
440,744000,4776000,0.468930433783108,0.0431215259370315,0.280808577211394,0.0801758253373313,0.0815598954022989,0.0454037490254873
441,744000,4779000,0.449679088955522,0.0829908443278361,0.287748101949026,0.0501318423288356,0.0666213168415792,0.0628288108445777
442,744000,4782000,0.238438265867066,0.106532630984508,0.356276554222889,0.0705152913543228,0.112484077961019,0.115753208395802
443,744000,4785000,0.201517030484758,0.102306914742629,0.33841267866067,0.0411794295852074,0.177384465767116,0.139199459770115
444,744000,4788000,0.462711583708146,0.0986027092453773,0.25424687956022,0.0592629473763118,0.0595151850074963,0.0656606906046976
445,744000,4791000,0.300441754622689,0.159154248875562,0.391933733633183,0.016132155912044,0.0489948006996502,0.0833433007496252
446,744000,4794000,0.112816485507246,0.0794407176911544,0.356587644677661,0.0839216387306347,0.0930682574712644,0.274165261869065
447,744000,4797000,0.169954139930035,0.0566609568215892,0.284560154922539,0.162919827086457,0.149343152423788,0.176561752123938
448,744000,4800000,0.223095935032484,0.119163507746127,0.370437022988506,0.0637140340329835,0.0976050533233383,0.125984431284358
449,744000,4803000,0.300916683658171,0.0896211566216892,0.407962309345327,0.0339469379310345,0.0785625337831084,0.0889903776111944
450,744000,4806000,0.421369412793603,0.0787378647676162,0.315194765617191,0.0442788903048476,0.0668853042478761,0.073533783858071
451,744000,4809000,0.267524315342329,0.0797258344827586,0.280121926536732,0.138668472263868,0.126743553223388,0.107215885807096
452,744000,4812000,0.194627015992004,0.038450043878061,0.162447375312344,0.205495907546227,0.248627764617691,0.150351892553723
453,744000,4815000,0.234545578210895,0.090296643928036,0.27754743978011,0.0594445666166917,0.213357802598701,0.124807993003498
454,744000,4818000,0.386764209895053,0.167724862568716,0.324947147426287,0.0546092500249875,0.0285427635182409,0.0374117535232384
455,744000,4821000,0.390932864067966,0.168779384307846,0.301898631684158,0.0358852250874563,0.0642398955522239,0.0382640165917041
456,744000,4824000,0.326921026986507,0.299168562218891,0.321359134432784,0.00422254561656172,0.0289190417291354,0.0194096781109445
457,744000,4827000,0.157917034982509,0.24043044127936,0.257902157921039,0.061568555872064,0.0950813632683658,0.187100446776612
458,744000,4830000,0.123697903548226,0.179798819590205,0.223300059970015,0.112723595202399,0.142450688655672,0.218028928035982
459,744000,4833000,0.1719945982009,0.14403635982009,0.40540932033983,0.0366567497751124,0.108210344677661,0.133692620689655
460,744000,4836000,0.515806413293353,0.089073707946027,0.235198048975512,0.028999828135932,0.077812816141929,0.0531091875562219
461,744000,4839000,0.309846563218391,0.22548947876062,0.37773144127936,0.0369669898050975,0.0249853606696652,0.0249801722138931
462,744000,4842000,0.421748402798601,0.228521007996002,0.298753540729635,0.0163535009295352,0.0216409018490755,0.0129826460669665
463,744000,4845000,0.573060981009495,0.11296411894053,0.12203775912044,0.0537335367316342,0.0681306802098951,0.0700729262868566
464,744000,4848000,0.411142634682659,0.221153140429785,0.214598076461769,0.0443664790104948,0.0341478308345827,0.0745918404797601
465,744000,4851000,0.45893144127936,0.141193611194403,0.264516869065467,0.0609020819590205,0.0467863264867566,0.0276696852073963
466,744000,4854000,0.624297750124937,0.104160812993503,0.24607784057971,0.0118316354822589,0.0076815051894053,0.00595045336381809
467,747000,4737000,0.112190046826587,0.142238371314343,0.383948125937031,0.110277701649175,0.130919930534733,0.120425829085457
468,747000,4740000,0.126021633683158,0.128781594702649,0.391179102448776,0.0869989930034983,0.111086670364818,0.155932006996502
469,747000,4743000,0.0903875117441279,0.231313292353823,0.314862422288856,0.0389168803098451,0.117536180909545,0.206983703148426
470,747000,4746000,0.130953077961019,0.194359949525237,0.404007807596202,0.0449771585707146,0.0266319139430285,0.199070096951524
471,747000,4749000,0.12414016041979,0.125021926036982,0.236600736631684,0.161241730634683,0.1674575982009,0.185537868065967
472,747000,4752000,0.131913376311844,0.0777404954022989,0.215381912043978,0.252243310844578,0.138042626686657,0.184678277861069
473,747000,4755000,0.0842290631184408,0.102679866666667,0.325734291854073,0.183360936531734,0.112326168915542,0.191669670664668
474,747000,4758000,0.157033568215892,0.15990144027986,0.296313183408296,0.121513229385307,0.134825884557721,0.130412667166417
475,747000,4761000,0.0893485185907047,0.0997220175412294,0.270399642678661,0.0881045791604198,0.186317899050475,0.266107338830585
476,747000,4764000,0.179636086456772,0.0867299976511744,0.237818525737131,0.111814087956022,0.211898449775112,0.172102842578711
477,747000,4767000,0.147278424787606,0.10828639970015,0.371831379810095,0.0675778464267866,0.128082146926537,0.176943811594203
478,747000,4770000,0.240367617191404,0.0822792585207396,0.287037583708146,0.177206809095452,0.155899941529235,0.0572087684657671
479,747000,4773000,0.255719637681159,0.151684063968016,0.327632591204398,0.0575821252873563,0.063281119990005,0.144100451274363
480,747000,4776000,0.30786046626686703,0.0905799506246877,0.347152427286357,0.0523231632183908,0.131161218890555,0.0709227827586207
481,747000,4779000,0.210253459770115,0.0687166500249875,0.281493933033483,0.154010230384808,0.210221274362819,0.0753044445777111
482,747000,4782000,0.258268587706147,0.0667865565717141,0.440317975512244,0.0557829186906547,0.104404413443278,0.0744395485757121
483,747000,4785000,0.236915059470265,0.0970462541729135,0.39406459970015,0.0558598586706647,0.133270797601199,0.0828434371814093
484,747000,4788000,0.593087015492254,0.0801512993503248,0.244813355822089,0.0171923022638681,0.00939913670014992,0.0553568857071464
485,747000,4791000,0.498035410294853,0.223414743628186,0.23992155972014,6.99794233278361e-4,0.0114121406941529,0.0265163405297351
486,747000,4794000,0.231317175912044,0.135856588705647,0.41442920189905,0.0657398745627186,0.062671696051974,0.0899854697651174
487,747000,4797000,0.0997572386306847,0.111533095452274,0.377402377811094,0.145228613193403,0.131915371314343,0.134163312843578
488,747000,4800000,0.177958913543228,0.0973200322338831,0.394143677161419,0.0419882073963019,0.157055898550725,0.131533271364318
489,747000,4803000,0.217567263368316,0.117229491254373,0.412323191904048,0.0541982191404298,0.0953851625187406,0.103296671564218
490,747000,4806000,0.2484704007996,0.0722741424787606,0.308505737131434,0.101411234332834,0.173282077461269,0.0960563909045477
491,747000,4809000,0.111550236681659,0.16255684057971,0.363431553723138,0.0956710397801099,0.10907930189905,0.157711056471764
492,747000,4812000,0.0764226115942029,0.127734461269365,0.193675462268866,0.197685235382309,0.110674054472764,0.293808169915042
493,747000,4815000,0.313656053973013,0.0934397002498751,0.30682660069965,0.0585561289855072,0.120782732133933,0.106738807096452
494,747000,4818000,0.483570957521239,0.078843200049975,0.233074743628186,0.0605694252873563,0.0924947911544228,0.0514468825087456
495,747000,4821000,0.384980578210895,0.160259267866067,0.292835868065967,0.0381648661169415,0.0731223370814593,0.0506371107946027
496,747000,4824000,0.325190245377311,0.196895933533233,0.278549024487756,0.0314341261869065,0.0995063821589205,0.0684242850074963
497,747000,4827000,0.424548660669665,0.174601477761119,0.227292775112444,0.0433577132933533,0.057883892053973,0.0723154823088456
498,747000,4830000,0.273875784107946,0.123955209895052,0.292430916041979,0.0964835583708146,0.0825550706646677,0.130699436781609
499,747000,4833000,0.270230652173913,0.297420833083458,0.286092783108446,0.0120286813193403,0.0155081493953023,0.118718908545727
500,747000,4836000,0.455721498750625,0.222120936531734,0.24169795802099,0.0106772065152424,0.0220586383808096,0.0477237557721139
501,747000,4839000,0.533986305847077,0.255644106446777,0.0746282206396802,0.0105835834632684,0.124510172913543,6.47612009267866e-4
502,747000,4842000,0.522251113943028,0.258365827586207,0.151427737631184,0.0216983698450775,0.0455183223388306,7.38621650669665e-4
503,747000,4845000,0.629083181909045,0.162648875062469,0.110009055872064,0.0405562891554223,0.057030080009995,6.72530271241379e-4
504,747000,4848000,0.82424724137931,0.0830291132433783,0.0820229577711144,0.00309289449730135,0.00193314781129435,0.005674651207996
505,747000,4851000,0.65531316041979,0.164409693153423,0.141470228885557,0.0106305077566217,0.0180967447926037,0.0100796602023988
506,747000,4854000,0.346729667166417,0.170136206896552,0.195231298850575,0.0853644060969515,0.0974339530734633,0.105104490554723
507,750000,4737000,0.512416934532734,0.0854757066466767,0.232605445277361,0.0311529026486757,0.0913454717641179,0.0470035379810095
508,750000,4740000,0.423877501249375,0.164257291354323,0.312683389305347,0.0185096671264368,0.0503762069465267,0.0302959505247376
509,750000,4743000,0.100306112293853,0.225235353823088,0.355546019990005,0.10481475982009,0.0640108411294353,0.150086911544228
510,750000,4746000,0.217129975012494,0.110813645327336,0.462890469265367,0.0486136206396802,0.0295748906046977,0.130977409795102
511,750000,4749000,0.168613163418291,0.122496134432784,0.399903728635682,0.028065275912044,0.0656686756121939,0.215253019490255
512,750000,4752000,0.290668471764118,0.058944396051974,0.383078500249875,0.0886942871064468,0.112919619190405,0.0656947126936532
513,750000,4755000,0.14661860069965,0.139707363318341,0.394843815092454,0.0791877114442779,0.0609004462768616,0.178742071464268
514,750000,4758000,0.0767335191904048,0.0873583326836582,0.292830846076962,0.121285215392304,0.152685608695652,0.269106472763618
515,750000,4761000,0.0757134143428286,0.163189255372314,0.375992021989005,0.108321021489255,0.0678735036981509,0.20891075962019
516,750000,4764000,0.185370226886557,0.0726118735632184,0.260525975512244,0.0478279645677161,0.194113180909545,0.23955075862069
517,750000,4767000,0.151497432283858,0.0578731613193403,0.264893242878561,0.192058672163918,0.142185500749625,0.191492010494753
518,750000,4770000,0.160658858570715,0.107234498450775,0.290666755622189,0.159133503748126,0.128870830584708,0.153435546226887
519,750000,4773000,0.129718527736132,0.084048424037981,0.263615229385307,0.141940742128936,0.129617434282859,0.251059659170415
